-0.041824, -0.0010099
0.059634, -0.00035826
0.059634, -0.0010103
0.059634, -0.0016624
0.16109, 0.00029341
0.16109, -0.00035865
0.16109, -0.0010107
0.16109, -0.0016628
0.26255, 0.00029302
0.26255, -0.00035904
0.26255, -0.0010111
0.36401, 0.00029263
0.36401, -0.00035943
0.36401, -0.0010115
0.36401, -0.0016636
0.46546, 0.00029224
0.46546, -0.00035982
0.46546, -0.0010119
0.46546, -0.0016639
0.56692, 0.00029185
0.56692, -0.00036021
0.56692, -0.0010123
0.56692, -0.0016643
0.56692, -0.0023164
0.56692, -0.0029685
0.66838, 0.00094353
0.66838, 0.00029146
0.66838, -0.00036060
0.66838, -0.0010127
0.66838, -0.0016647
0.66838, -0.0023168
0.66838, -0.0029688
0.76984, 0.00094314
0.76984, 0.00029107
0.76984, -0.00036099
0.76984, -0.0010130
0.76984, -0.0016651
0.87130, 0.00029068
0.87130, -0.00036138
0.87130, -0.0010134
0.97275, 0.00029029
0.97275, -0.00036177
0.97275, -0.0010138
1.0742, 0.00028990
1.0742, -0.00036216
1.0742, -0.0010142
1.0742, -0.0016663
1.0742, -0.0023183
1.0742, -0.0029704
1.0742, -0.0036225
1.0742, -0.0042745
1.1757, 0.00028951
1.1757, -0.00036255
1.1757, -0.0010146
1.1757, -0.0016667
1.1757, -0.0023187
1.1757, -0.0029708
1.1757, -0.0036229
1.1757, -0.0042749
1.1757, -0.0049270
1.1757, -0.0055790
1.1757, -0.0062311
1.1757, -0.0068832
1.1757, -0.0075352
1.1757, -0.0081873
1.1757, -0.0088393
1.1757, -0.0094914
1.1757, -0.010143
1.1757, -0.010796
1.1757, -0.011448
1.1757, -0.012100
1.1757, -0.012752
1.1757, -0.013404
1.1757, -0.014056
1.1757, -0.014708
1.1757, -0.015360
1.1757, -0.016012
1.1757, -0.016664
1.1757, -0.017316
1.1757, -0.017968
1.1757, -0.018620
1.1757, -0.019272
1.1757, -0.019924
1.1757, -0.020576
1.1757, -0.021229
1.1757, -0.021881
1.1757, -0.022533
1.1757, -0.023185
1.1757, -0.023837
1.2771, -0.0010150
1.2771, -0.0016671
1.2771, -0.0023191
1.2771, -0.0029712
1.2771, -0.0036232
1.2771, -0.0042753
1.2771, -0.0049274
1.2771, -0.0055794
1.2771, -0.0062315
1.2771, -0.0068836
1.2771, -0.0075356
1.2771, -0.0081877
1.2771, -0.0088397
1.2771, -0.0094918
1.2771, -0.010144
1.2771, -0.010796
1.2771, -0.011448
1.2771, -0.012100
1.2771, -0.012752
1.2771, -0.013404
1.2771, -0.014056
1.2771, -0.014708
1.2771, -0.015360
1.2771, -0.016012
1.2771, -0.016664
1.2771, -0.017317
1.2771, -0.017969
1.2771, -0.018621
1.2771, -0.019273
1.2771, -0.019925
1.2771, -0.020577
1.2771, -0.021229
1.2771, -0.021881
1.2771, -0.022533
1.2771, -0.023185
1.2771, -0.023837
1.2771, -0.024489
1.2771, -0.025141
1.3786, -0.016013
1.3786, -0.016665
1.3786, -0.017317
1.3786, -0.017969
1.3786, -0.018621
1.3786, -0.019273
1.3786, -0.019925
1.3786, -0.020577
1.3786, -0.021229
1.3786, -0.021881
1.3786, -0.022533
1.3786, -0.023185
1.3786, -0.023838
1.3786, -0.024490
1.3786, -0.025142
1.4800, -0.013405
1.4800, -0.014057
1.4800, -0.014709
1.4800, -0.015361
1.4800, -0.016013
1.4800, -0.016665
1.4800, -0.017317
1.4800, -0.017969
1.4800, -0.018621
1.4800, -0.019274
1.4800, -0.019926
1.4800, -0.020578
1.4800, -0.021230
1.4800, -0.021882
1.4800, -0.022534
1.4800, -0.023186
1.4800, -0.023838
1.4800, -0.024490
1.5815, -0.010797
1.5815, -0.011449
1.5815, -0.012101
1.5815, -0.012753
1.5815, -0.013405
1.5815, -0.014057
1.5815, -0.014709
1.5815, -0.015362
1.5815, -0.016014
1.5815, -0.016666
1.5815, -0.017318
1.5815, -0.017970
1.5815, -0.018622
1.6830, -0.0088413
1.6830, -0.0094934
1.6830, -0.010145
1.6830, -0.010797
1.6830, -0.011450
1.6830, -0.012102
1.6830, -0.012754
1.6830, -0.013406
1.6830, -0.014058
1.7844, -0.0068855
1.7844, -0.0075376
1.7844, -0.0081896
1.7844, -0.0088417
1.7844, -0.0094938
1.7844, -0.010146
1.7844, -0.010798
1.7844, -0.011450
1.7844, -0.012102
1.8859, -0.0055818
1.8859, -0.0062338
1.8859, -0.0068859
1.8859, -0.0075380
1.8859, -0.0081900
1.8859, -0.0088421
1.9873, -0.0029739
1.9873, -0.0036260
1.9873, -0.0042780
1.9873, -0.0049301
1.9873, -0.0055822
1.9873, -0.0062342
1.9873, -0.0068863
1.9873, -0.0075383
1.9873, -0.0081904
2.0888, -0.0023222
2.0888, -0.0029743
2.0888, -0.0036264
2.0888, -0.0042784
2.0888, -0.0049305
2.0888, -0.0055826
2.1902, -0.0023226
2.1902, -0.0029747
2.1902, -0.0036268
2.1902, -0.0042788
2.2917, -0.0016710
2.2917, -0.0023230
2.2917, -0.0029751
2.2917, -0.0036271
2.2917, -0.0042792
2.3932, -0.00036723
2.3932, -0.0010193
2.3932, -0.0016714
2.3932, -0.0023234
2.3932, -0.0029755
2.3932, -0.0036275
2.3932, -0.0042796
2.4946, 0.00028444
2.4946, -0.00036762
2.4946, -0.0010197
2.4946, -0.0016717
2.4946, -0.0023238
2.4946, -0.0029759
2.4946, -0.0036279
2.5961, 0.00028405
