Time (sec),Rate μcal/sec
1249,-0.0008588890750654881
1250,-0.0011306557722160302
1251,-0.0014154778284797887
1252,-0.0017002998847435473
1253,-0.001993570267381958
1254,-0.0022920186565080557
1255,-0.0025904670456341535
1256,-0.0028431777076431417
1257,-0.002965711761703424
1258,-0.0030882458157637065
1259,-0.0032107798698239893
1260,-0.0032681348910354327
1261,-0.003313074858370921
1262,-0.0033580148257064085
1263,-0.003378521043500102
1264,-0.0033725573659568538
1265,-0.003366593688413605
1266,-0.0033559646405365803
1267,-0.0033111228768784953
1268,-0.00326628111322041
1269,-0.0032214393495623244
1270,-0.0031871815414648095
1271,-0.003157459714321823
1272,-0.0031277378871788367
1273,-0.003090145035781466
1274,-0.003037273137302051
1275,-0.0029844012388226355
1276,-0.00293152934034322
1277,-0.002919475297727273
1278,-0.0029082542725779262
1279,-0.00289703324742858
1280,-0.0028704321821200005
1281,-0.0028317467995434492
1282,-0.002793061416966898
1283,-0.0027557800764086075
1284,-0.002724114903923365
1285,-0.002692449731438123
1286,-0.0026607845589528807
1287,-0.0026651163769752786
1288,-0.002676304764618172
1289,-0.0026874931522610653
1290,-0.0026168271843318497
1291,-0.002433124249184042
1292,-0.002249421314036234
1293,-0.0020706642672073
1294,-0.0019693928040407996
1295,-0.0018681213408742992
1296,-0.001766849877707799
1297,-0.001845865584268226
1298,-0.0020021472207116054
1299,-0.0021584288571549846
1300,-0.0022323094282957413
1301,-0.0020943015458011562
1302,-0.001956293663306571
1303,-0.0018182857808119862
1304,-0.0017649429364752988
1305,-0.0017189622693697256
1306,-0.0016729816022641524
1307,-0.0016965089669418278
1308,-0.0017746497851634955
1309,-0.0018527906033851634
1310,-0.0018993778817973737
1311,-0.0017521362728084246
1312,-0.0016048946638194755
1313,-0.0014576530548305263
1314,-0.0014082598607627274
1315,-0.001386464937570129
1316,-0.0013646700143775305
1317,-0.0013942219336746527
1318,-0.0014946813973623204
1319,-0.0015951408610499884
1320,-0.0015593553787808002
1321,-0.0017156729938705786
1322,-0.0017357456630035014
1323,-0.0017558183321364242
1324,-0.0017276665406403388
1325,-0.0016723884900404478
1326,-0.001617110439440557
1327,-0.0015617027242983323
1328,-0.0015059615860472475
1329,-0.001450220447796163
1330,-0.001394479309545078
1331,-0.0012985492606492506
1332,-0.0011960768309507974
1333,-0.001093604401252344
1334,-0.001036849309361648
1335,-0.0010258115552787086
1336,-0.0010147738011957693
1337,-0.0010021606675343138
1338,-0.0009798702021762478
1339,-0.0009575797368181818
1340,-0.0009352892714601158
1341,-0.0008230339826878169
1342,-0.0006757923736988765
1343,-0.0005285507647099361
1344,-0.00043820559370825053
1345,-0.00044900964579506195
1346,-0.0004598136978818734
1347,-0.0006417851280852162
1348,-0.0005833071461724822
1349,-0.0006959965423762797
1350,-0.0008086859385800772
1351,-0.0008635718811255566
1352,-0.0008859433809882463
1353,-0.0009083148808509359
1354,-0.0009082784936353874
1355,-0.0008287959613242802
1356,-0.000749313429013173
1357,-0.0006698308967020657
1358,-0.0005728436631956773
1359,-0.0004730068271691298
1360,-0.00037316999114258236
1361,-0.00034001742682812815
1362,-0.0003735491342257673
1363,-0.0004070808416234065
1364,-0.00043683481293816675
1365,-0.0004231448192997775
1366,-0.00040945482566138834
1367,-0.0003957648320229991
1368,-0.00032007715841802814
1369,-0.0002202792759371675
1370,-0.00012048139345630682
1371,-6.868691722244172e-05
1372,-0.0001022318298720771
1373,-0.0001357767425217125
1374,-0.00016932165517134787
1375,-0.0001584291395772885
1376,-0.00014470019239320878
1377,-0.0001309712452091291
1378,-4.822214558697764e-05
1379,8.450706442137859e-05
1380,0.00021723627442973484
1381,0.00032320761045815115
1382,0.0003343101205577046
1383,0.00034541263065725804
1384,0.0003565151407568115
1385,0.00029816948692054705
1386,0.00022246179210034793
1387,0.0001467540972801488
1388,7.975295959899441e-05
1389,2.383289464025819e-05
1390,-3.208717031847806e-05
1391,-7.817877412256729e-05
1392,-1.1243074648104401e-05
1393,5.5692624826358494e-05
1394,0.00012262832430082136
1395,0.0002341304084389103
1420,-0.02248732434326357
1421,-0.019578274343994898
1422,-0.01854447161242151
1423,-0.01847670535208473
1424,-0.01840893909174795
1425,-0.018264014105157385
1426,-0.017874753152096495
1427,-0.017485492199035613
1428,-0.017096231245974727
1429,-0.015433906484495772
1430,-0.013597982112777796
1431,-0.01176205774105982
1432,-0.009706387420111444
1433,-0.007447874684488846
1434,-0.005189361948866246
1435,-0.0030948598655469073
1436,-0.0024764536529584104
1437,-0.001858047440369914
1438,-0.0012396412277814177
1439,-0.0012833793825786366
1440,-0.0015597628556465015
1441,-0.0018361463287143661
1442,-0.0020983260376021733
1443,-0.002337331183880423
1444,-0.002576336330158672
1445,-0.0028153414764369214
1446,-0.002865881912972111
1447,-0.0029085696532679677
1448,-0.002951257393563824
1449,-0.0029943405007351828
1450,-0.003037687185823542
1451,-0.0030810338709119016
1452,-0.0031059903895645125
1453,-0.0030727113811705865
1454,-0.0030394323727766614
1455,-0.0030061533643827355
1456,-0.002931263307402638
1457,-0.002847239117806074
1458,-0.0027632149282095096
1459,-0.0026787181024904992
1460,-0.0025936664430625312
1461,-0.0025086147836345628
1462,-0.002452533513946795
1463,-0.0026571857519210955
1464,-0.002861837989895396
1465,-0.003066490227869696
1466,-0.0032171922743241235
1467,-0.003342505995357442
1468,-0.0034678197163907597
1469,-0.0034992471141912815
1470,-0.0033311660751220535
1471,-0.003163085036052825
1472,-0.0029950039969835972
1473,-0.0029335861888959984
1474,-0.002876612682099296
1475,-0.0028196391753025933
1476,-0.0027596982647975707
1477,-0.002697229565948423
1478,-0.0026347608670992746
1479,-0.0025819335703945634
1480,-0.0025730282167922658
1481,-0.002564122863189968
1482,-0.0025552175095876705
1483,-0.002525734074683384
1484,-0.002491733499981098
1485,-0.002457732925278812
1486,-0.0024219504460010924
1487,-0.0023834951098602214
1488,-0.0023450397737193505
1489,-0.0023073078702896817
1490,-0.0022869383519288767
1491,-0.0022665688335680723
1492,-0.0022461993152072673
1493,-0.0022242709286587744
1494,-0.0022016089570807817
1495,-0.002178946985502789
1496,-0.0021582598202393097
1497,-0.002143193257563292
1498,-0.0021281266948872746
1499,-0.0021130601322112566
1500,-0.0020721557720790183
1501,-0.002028380545562751
1502,-0.001984605319046484
1503,-0.0019583613504404918
1504,-0.0019470514163506623
1505,-0.001935741482260833
1506,-0.0019254325991813477
1507,-0.0019224647568443964
1508,-0.001919496914507445
1509,-0.0019165290721704937
1510,-0.0017891552837143321
1511,-0.0016224954070099976
1512,-0.0014558355303056628
1513,-0.0013240861417895293
1514,-0.001244702485555678
1515,-0.0011653188293218265
1516,-0.001085935173087975
1517,-0.001179812639434738
1518,-0.0012772260470586528
1519,-0.0013746394546825678
1520,-0.0013705638009986764
1521,-0.0013042851742551935
1522,-0.00123800654751171
1523,-0.0011860302684937036
1524,-0.001174760671463594
1525,-0.0011634910744334843
1526,-0.001152221477403375
1527,-0.0011862284057021007
1528,-0.0012288594340634528
1529,-0.0012714904624248047
1530,-0.0012670973709641674
1531,-0.0012117614830297121
1532,-0.001156425595095257
1533,-0.001099564391302989
1534,-0.0010315175378867517
1535,-0.0009634706844705142
1536,-0.0008954238310542767
1537,-0.0008976078138184725
1538,-0.0009298907263742757
1539,-0.000962173638930079
1540,-0.0009576195072823558
1541,-0.0008815581721807026
1542,-0.0008054968370790493
1543,-0.000729435501977396
1544,-0.0006723419542897782
1545,-0.0006156355043044872
1546,-0.0005589290543191963
1547,-0.0005828970018958597
1548,-0.0006702519761283586
1549,-0.0007576069503608575
1550,-0.0008162435041383175
1551,-0.0007600063760956544
1552,-0.0007037692480529915
1553,-0.0006475321200103285
1554,-0.0006195304942705456
1555,-0.0005969070594456003
1556,-0.000574283624620655
1557,-0.0005220849779507879
1558,-0.0004290443720665172
1559,-0.00033600376618224653
1560,-0.000245810028112932
1561,-0.00020021721914464168
1562,-0.00015462441017635137
1563,-0.00010903160120806106
1564,-0.0001510389947372352
1565,-0.00023058933219388596
1566,-0.00031013966965053676
1567,-0.0003445223288855025
1568,-0.00026275952983611964
1569,-0.00018099673078673676
1570,-9.923393173735385e-05
1571,-4.989483528468269e-05
1572,-3.3751912317315196e-06
1573,4.314445282121965e-05
1574,5.088199391860697e-05
1575,2.8147882693786946e-05
1576,5.413771468966918e-06
1577,-9.297667398252639e-06
1578,2.5273023931268574e-05
1579,5.9843715260789795e-05
1580,9.441440659031102e-05
1581,0.00010915747430195588
1582,0.00011830813535215497
1583,0.00012745879640235406
1584,0.00014704999710498875
1585,0.00018105908589907777
1586,0.00021506817469316681
1587,4.0326407020703105e-05
1588,0.00015991985906538538
1589,7.076245464351488e-05
1590,-1.839494977835561e-05
1591,-5.107603612520235e-05
1592,-5.198919355486207e-05
1593,-5.290235098452178e-05
1594,-4.1018130568574046e-05
1595,3.7736328789401577e-06
1620,-0.021224824051413273
1621,-0.019427270347495612
1622,-0.018334005983361528
1623,-0.01724074161922744
1624,-0.016147477255093353
1625,-0.015942662539335392
1626,-0.0158824791616853
1627,-0.015822295784035198
1628,-0.015620051590898265
1629,-0.015275746582274503
1630,-0.014931441573650738
1631,-0.014441513399661777
1632,-0.01227691882397143
1633,-0.010112324248281082
1634,-0.007947729672590734
1635,-0.005885115624588869
1636,-0.0038621606706881226
1637,-0.0018392057167873758
1638,-0.0006722628708292588
1639,-0.0010271193278794232
1640,-0.0013819757849295876
1641,-0.0017368322419797522
1642,-0.002049745011694774
1643,-0.0023599805247713746
1644,-0.0026702160378479748
1645,-0.0028186171440480086
1646,-0.0028498278176823273
1647,-0.0028810384913166456
1648,-0.00289216221180903
1649,-0.0028320685529800243
1650,-0.002771974894151018
1651,-0.002711881235322012
1652,-0.002612277654733837
1653,-0.0025027965937058677
1654,-0.0023933155326778983
1655,-0.002290728417895534
1656,-0.0021969154165166647
1657,-0.002103102415137796
1658,-0.0020176236027200606
1659,-0.002027987963355458
1660,-0.0020383523239908548
1661,-0.002048716684626252
1662,-0.0022255056720691274
1663,-0.0024880285581703704
1664,-0.0027505514442716125
1665,-0.003008540676248098
1666,-0.003255951381933479
1667,-0.003503362087618861
1668,-0.0037507727933042425
1669,-0.003717746232795024
1670,-0.0036668194212521265
1671,-0.003615892609709228
1672,-0.0035580492804658708
1673,-0.0034938214733451663
1674,-0.003429593666224462
1675,-0.00337277004652329
1676,-0.00335481841077464
1677,-0.0033368667750259895
1678,-0.003318915139277339
1679,-0.003299163820333716
1680,-0.003278962580591349
1681,-0.003258761340848983
1682,-0.0032411164955443153
1683,-0.003227642609585365
1684,-0.003214168723626415
1685,-0.0032001834138765195
1686,-0.0031611383383702524
1687,-0.0031220932628639856
1688,-0.003083048187357718
1689,-0.0030831563108708404
1690,-0.0031034342641818435
1691,-0.003123712217492846
1692,-0.00314090234865592
1693,-0.0031483143763505533
1694,-0.0031557264040451864
1695,-0.0031631384317398195
1696,-0.0031375617475265455
1697,-0.0031074866025985514
1698,-0.0030774114576705577
1699,-0.003068247655965982
1700,-0.0030783866326214862
1701,-0.003088525609276991
1702,-0.0030924228377212136
1703,-0.0030401443322638512
1704,-0.0029878658268064884
1705,-0.0029355873213491265
1706,-0.0028776267173666534
1707,-0.002817669700388872
1708,-0.0027577126834110906
1709,-0.0027321017210202208
1710,-0.0027625290582184974
1711,-0.002792956395416774
1712,-0.002823383732615051
1713,-0.002812675156890018
1714,-0.0028002525847931814
1715,-0.0027878300126963455
1716,-0.002728504627256409
1717,-0.0026379106995877556
1718,-0.0025473167719191024
1719,-0.002493055736839492
1720,-0.002553848861625177
1721,-0.0026146419864108623
1722,-0.002675435111196547
1723,-0.0027346844244792263
1724,-0.0027935948523100263
1725,-0.002852505280140826
1726,-0.0028245531937984973
1727,-0.0026946320690790304
1728,-0.002564710944359565
1729,-0.0024437365699256546
1730,-0.0024032829480618314
1731,-0.0023628293261980086
1732,-0.0023223757043341854
1733,-0.0023421274563894773
1734,-0.002390211149112579
1735,-0.0024382948418356816
1736,-0.0024549331192296408
1737,-0.0024047498890491497
1738,-0.002354566658868659
1739,-0.0023043834286881684
1740,-0.002253772665617937
1741,-0.002203144088677299
1742,-0.002152515511736662
1743,-0.0020955772060546928
1744,-0.002033263946259737
1745,-0.001970950686464781
1746,-0.0019307053026539145
1747,-0.0019909913538816346
1748,-0.0020512774051093547
1749,-0.002111563456337075
1750,-0.0020477052574284756
1751,-0.001956595881660715
1752,-0.001865486505892954
1753,-0.0017744926987296962
1754,-0.0016836722444731928
1755,-0.0015928517902166891
1756,-0.001510209716037841
1757,-0.0016238487637217464
1758,-0.0017374878114056523
1759,-0.001851126859089558
1760,-0.0018324151864693619
1761,-0.0017514208219413063
1762,-0.0016704264574132508
1763,-0.001586323583336174
1764,-0.0014933734128503337
1765,-0.0014004232423644933
1766,-0.001307473071878653
1767,-0.0012623140162773088
1768,-0.0012224650845520275
1769,-0.0011826161528267465
1770,-0.001098689923139131
1771,-0.000977216365557704
1772,-0.000855742807976277
1773,-0.0007511696895529774
1774,-0.0007705331249560734
1775,-0.0007898965603591694
1776,-0.0008092599957622654
1777,-0.0008181939728155558
1778,-0.000823834436705754
1779,-0.0008294749005959521
1780,-0.0007316301775954326
1781,-0.00047855767425874915
1782,-0.0002254851709220656
1783,2.7587332414617973e-05
1784,0.00012713450781377404
1785,0.00022354851325506067
1786,0.0003199625186963473
1787,0.0004430345895258249
1788,0.0005824454746254916
1789,0.0007218563597251584
1790,0.0008539613756047503
1791,0.0009652727637041285
1792,0.0010765841518035068
1793,0.001187895539902885
1794,0.0013641160666069273
1795,0.0015527002387594846
1820,0.01485055910406983
1821,0.014349043699737588
1822,0.013934240425068096
1823,0.013519437150398602
1824,0.013046901022209097
1825,0.01249463857249198
1826,0.011942376122774863
1827,0.011385371747553724
1828,0.010754077206103132
1829,0.01012278266465254
1830,0.009491488123201946
1831,0.009232061027974853
1832,0.009132005695415111
1833,0.009031950362855371
1834,0.0089451763240249
1835,0.008892554183355455
1836,0.008839932042686008
1837,0.008787309902016562
1838,0.008645325350681294
1839,0.008495570154940308
1840,0.008345814959199322
1841,0.008188845537165668
1842,0.008026207794473493
1843,0.007863570051781316
1844,0.007712711795153022
1845,0.00763421323863151
1846,0.00755571468211
1847,0.0074772161255884885
1848,0.007509835317805871
1849,0.007573795413513673
1850,0.007637755509221476
1851,0.007674928178370855
1852,0.00767510868703477
1853,0.007675289195698685
1854,0.00767546970436259
1855,0.007635666706540084
1856,0.00759586370871758
1857,0.007556060710895075
1858,0.0074708268818056076
1859,0.00736003821012846
1860,0.007249249538451312
1861,0.007109664760089703
1862,0.0068960328502537535
1863,0.006682400940417804
1864,0.006468769030581855
1865,0.0063601118561315015
1866,0.0062685435920927695
1867,0.006176975328054038
1868,0.006175781089406109
1869,0.006264960876148982
1870,0.006354140662891855
1871,0.006441352968983331
1872,0.006516479322501924
1873,0.006591605676020517
1874,0.00666673202953911
1875,0.006695236145145836
1876,0.006705609390453528
1877,0.006715982635761219
1878,0.006687389676770439
1879,0.006589523465693389
1880,0.00649165725461634
1881,0.00628275153183289
1882,0.006230409665258691
1883,0.006067028286978093
1884,0.005903646908697493
1885,0.005774403480133391
1886,0.0056698806358467585
1887,0.005565357791560126
1888,0.005446124329060799
1889,0.005274735038352901
1890,0.005103345747645003
1891,0.004931956456937105
1892,0.004789358605245001
1893,0.004651447731997323
1894,0.004513536858749646
1895,0.004466948375895338
1896,0.004536588389905292
1897,0.004606228403915246
1898,0.0046665432414208785
1899,0.004619618549127357
1900,0.004572693856833835
1901,0.0045257691645403135
1902,0.004512675962028439
1903,0.004512739449987218
1904,0.004512802937945997
1905,0.004526405261461536
1906,0.004571598201276226
1907,0.004616791141090916
1908,0.004661984080905605
1909,0.004473856025242606
1910,0.004270835140081045
1911,0.004067814254919483
1912,0.0039607691813789755
1913,0.003923223833495112
1914,0.0038856784856112487
1915,0.003864657223898834
1916,0.0039022213586125325
1917,0.00393978549332623
1918,0.003977349628039929
1919,0.0038818485755822726
1920,0.003753081226331816
1921,0.003624313877081359
1922,0.003525138780969461
1923,0.003463626552488447
1924,0.003402114324007433
1925,0.00334150793300169
1926,0.0032913186729615672
1927,0.003241129412921445
1928,0.003190940152881322
1929,0.0031051010493622177
1930,0.003000896874959989
1931,0.00289669270055776
1932,0.0028055819784868815
1933,0.002745022645189128
1934,0.0026844633118913736
1935,0.0026239039785936197
1936,0.002561291054936646
1937,0.002498547051043977
1938,0.002435803047151308
1939,0.002390534693071279
1940,0.002361397708049073
1941,0.002332260723026867
1942,0.0023001946433873297
1943,0.0022527508170067864
1944,0.0022053069906262427
1945,0.0021578631642456994
1946,0.0020981435073579354
1947,0.00203535489284337
1948,0.0019725662783288047
1949,0.001927287786147269
1950,0.0019105784409301908
1951,0.001893869095713113
1952,0.0018757853101164447
1953,0.001790353945919784
1954,0.0017049225817231234
1955,0.0016194912175264626
1956,0.0015738539689639638
1957,0.0015487167193644902
1958,0.0015235794697650161
1959,0.0014760857213994998
1960,0.0013577963936082739
1961,0.0012395070658170477
1962,0.0011212177380258215
1963,0.0010289591665756722
1964,0.0009402502437174841
1965,0.0008515413208592962
1966,0.0008873001097762332
1967,0.0010379521711009864
1968,0.0011886042324257395
1969,0.0013176001069048068
1970,0.0012516902997725028
1971,0.001185780492640199
1972,0.0011198706855078953
1973,0.0009832485778017719
1974,0.0008217816077318459
1975,0.0006603146376619201
1976,0.0005506868654434492
1977,0.0005256388370878395
1978,0.0005005908087322299
1979,0.0004755427803766203
1980,0.0003609972402668936
1981,0.00024272263716741557
1982,0.00012444803406793753
1983,-4.275022619691393e-05
1984,-0.0002425642579052983
1985,-0.0004423782896136827
1986,-0.0006032723255913238
1987,-0.0006409197084214641
1988,-0.0006785670912516043
1989,-0.0007162144740817445
1990,-0.0007578848952586517
1991,-0.0008004384224141168
1992,-0.0008429919495695818
1993,-0.0009103962998067542
1994,-0.0010069733554007093
1995,-0.0011035504109946645
