Time (sec),Rate μcal/sec
112,-0.002249778963046564
113,-0.002136223581670091
114,-0.0020226682002936185
115,-0.001909112818917146
116,-0.00179152630451493
117,-0.0016648828288990311
118,-0.001538239353283132
119,-0.001411595877667233
120,-0.001284952402051334
121,-0.0011583089264354351
122,-0.00106989478579762
123,-0.0011139179841910321
124,-0.0011579411825844443
125,-0.0012019643809778563
126,-0.0012459875793712682
127,-0.0012900107777646804
128,-0.0013258964943060668
129,-0.0013091922161918043
130,-0.0012924879380775418
131,-0.0012757836599632795
132,-0.001259079381849017
133,-0.0012423751037347545
134,-0.0012242648477495681
135,-0.0011794410122168049
136,-0.0011346171766840416
137,-0.0010897933411512784
138,-0.0010449695056185151
139,-0.0010001456700857519
140,-0.0009553218345529885
141,-0.0009256094420153397
142,-0.0008965266929358211
143,-0.0008674439438563023
144,-0.0008383611947767836
145,-0.0008092784456972649
146,-0.0007801956966177461
147,-0.000748210739024072
148,-0.0007158149665265675
149,-0.000683419194029063
150,-0.0006510234215315585
151,-0.000618627649034054
152,-0.0005862318765365495
153,-0.0004991572407671267
154,-0.00039719548446311045
155,-0.0002952337281590942
156,-0.00019327197185507806
157,-9.131021555106179e-05
158,1.0651540752954345e-05
159,-2.9895206140262673e-06
160,-6.712376671087494e-05
161,-0.00013125801280772361
162,-0.0001953922589045723
163,-0.000259526505001421
164,-0.00032366075109826965
165,-0.00036093269521104043
166,-0.0003811742910071057
167,-0.000401415886803171
168,-0.00042165748259923627
169,-0.0004418990783953016
170,-0.00046214067419136695
171,-0.0004378321614565408
172,-0.0003727287217528128
173,-0.0003076252820490848
174,-0.0002425218423453568
175,-0.0001774184026416288
200,-0.019654880869087527
201,-0.016145349417086157
202,-0.01601561593459444
203,-0.015885882452102727
204,-0.01575614896961101
205,-0.015626415487119294
206,-0.015496682004627579
207,-0.014415986961165585
208,-0.014924758396975062
209,-0.014482568271814265
210,-0.014040378146653463
211,-0.013598188021492662
212,-0.013155997896331866
213,-0.012713807771171063
214,-0.01189320801687703
215,-0.011035183134426951
216,-0.01017715825197687
217,-0.00931913336952679
218,-0.008461108487076709
219,-0.0076030836046266275
220,-0.006987583858649117
221,-0.006423172942872862
222,-0.005858762027096609
223,-0.005294351111320355
224,-0.004729940195544099
225,-0.004165529279767846
226,-0.004033909525941302
227,-0.004057530080205422
228,-0.004081150634469543
229,-0.004104771188733665
230,-0.004128391742997785
231,-0.004152012297261906
232,-0.004201717025808162
233,-0.004265343982345496
234,-0.0043289709388828305
235,-0.004392597895420165
236,-0.004456224851957499
237,-0.004519851808494834
238,-0.004450841801926643
239,-0.004278459927315335
240,-0.004106078052704028
241,-0.003933696178092721
242,-0.003761314303481413
243,-0.003588932428870106
244,-0.0035001960761399
245,-0.003505029290259748
246,-0.0035098625043795957
247,-0.0035146957184994426
248,-0.0035195289326192905
249,-0.0035243621467391383
250,-0.0034810460560421087
251,-0.003361783123726699
252,-0.0032425201914112888
253,-0.0031232572590958792
254,-0.0030039943267804697
255,-0.0028847313944650593
256,-0.0028209764453234255
257,-0.002887981912920013
258,-0.0029549873805166005
259,-0.003021992848113188
260,-0.003088998315709775
261,-0.0031560037833063626
262,-0.003191778713283705
263,-0.0031128470892015756
264,-0.0030339154651194463
265,-0.002954983841037317
266,-0.0028760522169551882
267,-0.002797120592873059
268,-0.002726217883153769
269,-0.002712035568449392
270,-0.002697853253745015
271,-0.0026836709390406378
272,-0.0026694886243362613
273,-0.0026553063096318844
274,-0.0026419168598531785
275,-0.0026510541017861853
276,-0.002660191343719192
277,-0.002669328585652199
278,-0.0026784658275852058
279,-0.002687603069518212
280,-0.002696740311451219
281,-0.002650255468529634
282,-0.0026008431474578075
283,-0.00255143082638598
284,-0.002502018505314153
285,-0.002452606184242326
286,-0.0024031938631704983
287,-0.0023622469350144484
288,-0.002322678094077246
289,-0.002283109253140043
290,-0.00224354041220284
291,-0.002203971571265637
292,-0.0021644027303284346
293,-0.0021298064136035704
294,-0.002096645464692578
295,-0.002063484515781586
296,-0.002030323566870593
297,-0.0019971626179596004
298,-0.001964001669048608
299,-0.001922093504812044
300,-0.0018761815131524049
301,-0.0018302695214927659
302,-0.001784357529833127
303,-0.0017384455381734875
304,-0.0016925335465138485
305,-0.001628810712781105
306,-0.001553312604720959
307,-0.0014778144966608126
308,-0.0014023163886006664
309,-0.0013268182805405205
310,-0.0012513201724803744
311,-0.0012025138973171677
312,-0.0011791482753838564
313,-0.0011557826534505451
314,-0.0011324170315172338
315,-0.0011090514095839226
316,-0.0010856857876506113
317,-0.001065016941853138
318,-0.0010480417846966937
319,-0.0010310666275402493
320,-0.001014091470383805
321,-0.0009971163132273606
322,-0.0009801411560709163
323,-0.0009622146314333496
324,-0.0009424247775871942
325,-0.0009226349237410387
326,-0.0009028450698948834
327,-0.0008830552160487281
328,-0.0008632653622025727
329,-0.0008320906819024632
330,-0.0007663942697742225
331,-0.0007006978576459817
332,-0.000635001445517741
333,-0.0005693050333895004
334,-0.0005036086212612596
335,-0.0004518199234317079
336,-0.0004709266472711187
337,-0.0004900333711105294
338,-0.0005091400949499402
339,-0.000528246818789351
340,-0.0005473535426287618
341,-0.0005587772077452903
342,-0.00047405881370785204
343,-0.00038934041967041377
344,-0.0003046220256329755
345,-0.00021990363159553726
346,-0.00013518523755809902
347,-5.046684352066076e-05
348,3.492936027937829e-05
349,0.00012033241064267591
350,0.00020573546100597354
351,0.0002911385113692712
352,0.00037654156173256876
353,0.0004619446120958664
354,0.00043874857452564785
355,0.0004034859716294801
380,-0.023169209972916834
381,-0.020583864298450775
382,-0.01799851862398471
383,-0.015413172949518649
384,-0.013905005786579171
385,-0.013651215331867101
386,-0.01339742487715503
387,-0.01314363442244296
388,-0.012889843967730892
389,-0.01263605351301882
390,-0.01231288479644398
391,-0.011872593637799711
392,-0.011432302479155441
393,-0.010992011320511173
394,-0.010551720161866904
395,-0.010111429003222636
396,-0.009615456780105275
397,-0.008981828592040558
398,-0.008348200403975842
399,-0.007714572215911125
400,-0.007080944027846408
401,-0.006447315839781692
402,-0.0058606699685192385
403,-0.005464326208748809
404,-0.005067982448978378
405,-0.004671638689207949
406,-0.004275294929437519
407,-0.003878951169667089
408,-0.003544327055519358
409,-0.0036893836959478936
410,-0.0038344403363764295
411,-0.003979496976804964
412,-0.0041245536172335
413,-0.004269610257662035
414,-0.004403883873178829
415,-0.004099647808951477
416,-0.003795411744724124
417,-0.003491175680496772
418,-0.00318693961626942
419,-0.002882703552042068
420,-0.002578467487814715
421,-0.0026451348246033144
422,-0.0027354768465631214
423,-0.002825818868522929
424,-0.0029161608904827363
425,-0.003006502912442543
426,-0.0030968449344023503
427,-0.0031995051681707677
428,-0.003303845158094904
429,-0.003408185148019041
430,-0.0035125251379431776
431,-0.0036168651278673143
432,-0.0037212051177914515
433,-0.003655435673558227
434,-0.003535947460643728
435,-0.003416459247729229
436,-0.00329697103481473
437,-0.0031774828219002316
438,-0.0030579946089857326
439,-0.003014423494062911
440,-0.0030033882782793723
441,-0.002992353062495834
442,-0.002981317846712296
443,-0.0029702826309287575
444,-0.002959247415145219
445,-0.0029427857029581278
446,-0.0029223944588926015
447,-0.0029020032148270748
448,-0.002881611970761548
449,-0.002861220726696021
450,-0.0028408294826304946
451,-0.0028002673317661965
452,-0.0027410858823184157
453,-0.002681904432870635
454,-0.002622722983422854
455,-0.0025635415339750733
456,-0.0025043600845272925
457,-0.0024222831902266178
458,-0.0023058631286466008
459,-0.0021894430670665837
460,-0.0020730230054865663
461,-0.0019566029439065493
462,-0.001840182882326532
463,-0.00178788972878454
464,-0.001860078220257584
465,-0.0019322667117306282
466,-0.002004455203203672
467,-0.002076643694676716
468,-0.00214883218614976
469,-0.002210311001929557
470,-0.0022338191493423963
471,-0.0022573272967552358
472,-0.002280835444168075
473,-0.002304343591580914
474,-0.0023278517389937535
475,-0.0023329853111567207
476,-0.002241652363257837
477,-0.0021503194153589538
478,-0.0020589864674600703
479,-0.001967653519561187
480,-0.0018763205716623033
481,-0.0017852911398212093
482,-0.0017015460933670701
483,-0.0016178010469129307
484,-0.0015340560004587916
485,-0.0014503109540046524
486,-0.0013665659075505132
487,-0.001282820861096374
488,-0.0012940919712734983
489,-0.0013073021866879936
490,-0.001320512402102489
491,-0.001333722617516984
492,-0.0013469328329314793
493,-0.0013601430483459746
494,-0.0013634404361928475
495,-0.0013651241079240615
496,-0.0013668077796552753
497,-0.001368491451386489
498,-0.0013701751231177028
499,-0.0013718587948489168
500,-0.0013422907257611598
501,-0.0013049097214686586
502,-0.0012675287171761572
503,-0.0012301477128836558
504,-0.0011927667085911543
505,-0.001155385704298653
506,-0.0011018571468064033
507,-0.0010426551246764042
508,-0.0009834531025464052
509,-0.000924251080416406
510,-0.000865049058286407
511,-0.0008058470361564079
512,-0.0007662618997194463
513,-0.0007387000158040234
514,-0.0007111381318886005
515,-0.0006835762479731776
516,-0.0006560143640577548
517,-0.0006284524801423319
518,-0.0006102477867766956
519,-0.0005993951717001755
520,-0.0005885425566236556
521,-0.0005776899415471357
522,-0.0005668373264706157
523,-0.0005559847113940957
524,-0.0005413832329275755
525,-0.0005220104737828742
526,-0.000502637714638173
527,-0.0004832649554934718
528,-0.0004638921963487705
529,-0.0004445194372040692
530,-0.00043666751250274067
531,-0.00044761273873533637
532,-0.00045855796496793196
533,-0.00046950319120052765
534,-0.00048044841743312324
535,-0.0004913936436657189
560,-0.014584257675427589
561,-0.014360755102347987
562,-0.014222804822172185
563,-0.014084854541996384
564,-0.013946904261820582
565,-0.01380895398164478
566,-0.013671003701468978
567,-0.01335340649360582
568,-0.013001590823326031
569,-0.01264977515304624
570,-0.012297959482766452
571,-0.011946143812486662
572,-0.011594328142206876
573,-0.0110532035557358
574,-0.010458684146749261
575,-0.009864164737762724
576,-0.009269645328776187
577,-0.00867512591978965
578,-0.00808060651080311
579,-0.007518419502531532
580,-0.006972888579476755
581,-0.006427357656421978
582,-0.005881826733367201
583,-0.005336295810312424
584,-0.004790764887257647
585,-0.0044130403641336035
586,-0.004147186774296756
587,-0.003881333184459909
588,-0.0036154795946230617
589,-0.0033496260047862145
590,-0.0030837724149493677
591,-0.00302577451305691
592,-0.003192953606437628
593,-0.0033601326998183457
594,-0.0035273117931990633
595,-0.0036944908865797813
596,-0.0038616699799604993
597,-0.0039113254765074665
598,-0.003798686482188752
599,-0.0036860474878700374
600,-0.0035734084935513223
601,-0.0034607694992326078
602,-0.0033481305049138936
603,-0.0032852390284077463
604,-0.0033384250934642835
605,-0.0033916111585208203
606,-0.0034447972235773575
607,-0.003497983288633894
608,-0.0035511693536904314
609,-0.0035482197580496296
610,-0.003367507236867265
611,-0.0031867947156849004
612,-0.0030060821945025362
613,-0.0028253696733201716
614,-0.0026446571521378075
615,-0.0024898126261985493
616,-0.0025246667320420603
617,-0.0025595208378855713
618,-0.002594374943729082
619,-0.002629229049572593
620,-0.002664083155416104
621,-0.0026983548554696327
622,-0.002723502198146771
623,-0.002748649540823909
624,-0.002773796883501047
625,-0.002798944226178185
626,-0.0028240915688553226
627,-0.0028492389115324607
628,-0.0027781519956991923
629,-0.002700922467620572
630,-0.002623692939541952
631,-0.002546463411463332
632,-0.0024692338833847117
633,-0.0023920043553060924
634,-0.0023714270239531747
635,-0.002358574992153762
636,-0.0023457229603543496
637,-0.0023328709285549373
638,-0.002320018896755525
639,-0.002307166864956112
640,-0.0022665036874958025
641,-0.0022170580429846827
642,-0.002167612398473563
643,-0.0021181667539624427
644,-0.002068721109451323
645,-0.002019275464940203
646,-0.0020012782176355164
647,-0.0019967588548478695
648,-0.0019922394920602222
649,-0.0019877201292725754
650,-0.0019832007664849285
651,-0.0019786814036972817
652,-0.0019639107591037687
653,-0.0019433737684944553
654,-0.0019228367778851422
655,-0.001902299787275829
656,-0.0018817627966665157
657,-0.0018612258060572025
658,-0.0018433374113376885
659,-0.0018278938743626048
660,-0.0018124503373875215
661,-0.0017970068004124378
662,-0.001781563263437354
663,-0.0017661197264622706
664,-0.0017133469394818718
665,-0.001616752859016979
666,-0.001520158778552086
667,-0.0014235646980871935
668,-0.0013269706176223008
669,-0.0012303765371574078
670,-0.0011636782533678799
671,-0.0011550129866540516
672,-0.0011463477199402234
673,-0.0011376824532263953
674,-0.0011290171865125673
675,-0.001120351919798739
676,-0.001104139994884775
677,-0.0010685223774561732
678,-0.0010329047600275713
679,-0.0009972871425989694
680,-0.0009616695251703678
681,-0.000926051907741766
682,-0.0008874847283956922
683,-0.0008334323489829008
684,-0.0007793799695701094
685,-0.000725327590157318
686,-0.0006712752107445265
687,-0.0006172228313317351
688,-0.0005713536395192871
689,-0.00059913313610991
690,-0.0006269126327005329
691,-0.0006546921292911559
692,-0.0006824716258817789
693,-0.0007102511224724019
694,-0.0007380306190630248
695,-0.0007282070932685897
696,-0.0007176161588540521
697,-0.0007070252244395145
698,-0.0006964342900249769
699,-0.0006858433556104393
700,-0.0006752524211959016
701,-0.0006136797435965944
702,-0.0005476738709377461
703,-0.000481667998278898
704,-0.0004156621256200498
705,-0.00034965625296120163
706,-0.00028365038030235345
707,-0.0002374403305618086
708,-0.00019617923655084092
709,-0.00015491814253987323
710,-0.00011365704852890556
711,-7.239595451793789e-05
712,-3.11348605069702e-05
713,-7.128327604241286e-05
714,-0.00014003503276983613
715,-0.00020878678949725943
740,-0.018891650886629394
741,-0.0169900105641017
742,-0.015088370241574006
743,-0.013763778480194666
744,-0.013665414911255934
745,-0.013567051342317202
746,-0.013468687773378472
747,-0.01337032420443974
748,-0.01327196063550101
749,-0.013110585863318217
750,-0.012697166278159075
751,-0.01228374669299993
752,-0.011870327107840788
753,-0.011456907522681645
754,-0.0110434879375225
755,-0.010585383531889942
756,-0.009852786657634937
757,-0.009120189783379933
758,-0.008387592909124927
759,-0.007654996034869923
760,-0.006922399160614918
761,-0.006194517589566463
762,-0.00569768587563917
763,-0.005200854161711875
764,-0.004704022447784581
765,-0.004207190733857286
766,-0.0037103590199299924
767,-0.0032135273060026983
768,-0.0032821918896810904
769,-0.0033744188190930305
770,-0.003466645748504971
771,-0.0035588726779169112
772,-0.0036510996073288514
773,-0.0037433265367407915
774,-0.003720406674623053
775,-0.0036755540903091904
776,-0.0036307015059953273
777,-0.003585848921681464
778,-0.003540996337367602
779,-0.003496143753053739
780,-0.0033740532702963896
781,-0.0032301777392601044
782,-0.0030863022082238192
783,-0.0029424266771875345
784,-0.0027985511461512493
785,-0.0026546756151149646
786,-0.0026574062198819835
787,-0.0027356611976385938
788,-0.002813916175395205
789,-0.0028921711531518153
790,-0.0029704261309084256
791,-0.0030486811086650363
792,-0.003033450848744791
793,-0.0029558970970399805
794,-0.0028783433453351704
795,-0.0028007895936303594
796,-0.0027232358419255493
797,-0.0026456820902207388
798,-0.0026244802748287745
799,-0.0026512819607403316
800,-0.002678083646651889
801,-0.002704885332563446
802,-0.0027316870184750028
803,-0.00275848870438656
804,-0.0027476675200237624
805,-0.0026848909433773473
806,-0.0026221143667309317
807,-0.002559337790084517
808,-0.0024965612134381014
809,-0.0024337846367916863
810,-0.0024014902794072574
811,-0.0024233865340441076
812,-0.002445282788680958
813,-0.002467179043317808
814,-0.002489075297954658
815,-0.0025109715525915084
816,-0.0025233413597456223
817,-0.0025055440832044253
818,-0.002487746806663228
819,-0.002469949530122031
820,-0.0024521522535808343
821,-0.002434354977039637
822,-0.0024161757696308404
823,-0.002396256654936316
824,-0.002376337540241791
825,-0.0023564184255472666
826,-0.0023364993108527417
827,-0.002316580196158217
828,-0.002296956642343259
829,-0.0022819635423081885
830,-0.0022669704422731175
831,-0.002251977342238047
832,-0.002236984242202977
833,-0.002221991142167906
834,-0.0019671076484207082
835,-0.0021132212917975616
836,-0.0020194445414622878
837,-0.0019256677911270138
838,-0.00183189104079174
839,-0.0017381142904564662
840,-0.0016443375401211924
841,-0.0015720500405774147
842,-0.0015026928934142986
843,-0.0014333357462511822
844,-0.0013639785990880661
845,-0.00129462145192495
846,-0.001225264304761834
847,-0.001204475770107237
848,-0.0011943486381984177
849,-0.0011842215062895982
850,-0.0011740943743807786
851,-0.0011639672424719595
852,-0.00115384011056314
853,-0.0011653611638050975
854,-0.0011861600106831004
855,-0.0012069588575611032
856,-0.0012277577044391063
857,-0.0012485565513171092
858,-0.001269355398195112
859,-0.0012138747961478187
860,-0.0011154870040800645
861,-0.0010170992120123103
862,-0.0009187114199445562
863,-0.0008203236278768022
864,-0.000721935835809048
865,-0.0006718940764941587
866,-0.0006568615133106321
867,-0.0006418289501271054
868,-0.0006267963869435786
869,-0.0006117638237600519
870,-0.0005967312605765253
871,-0.0006153582793811836
872,-0.0006734987205197927
873,-0.0007316391616584018
874,-0.0007897796027970111
875,-0.0008479200439356201
876,-0.0009060604850742291
877,-0.0009379830798912366
878,-0.0009305789052258193
879,-0.0009231747305604019
880,-0.0009157705558949844
881,-0.0009083663812295671
882,-0.0009009622065641497
883,-0.0008743718592319979
884,-0.0007984456393282923
885,-0.0007225194194245865
886,-0.0006465931995208808
887,-0.0005706669796171751
888,-0.0004947407597134695
889,-0.0004150425703495566
890,-0.000321971034717639
891,-0.00022889949908572142
892,-0.0001358279634538038
893,-4.2756427821886155e-05
894,5.0315107810031426e-05
895,-5.647984243524316e-05
920,-0.020028171980946058
921,-0.019037745098658077
922,-0.01804731821637009
923,-0.017056891334082107
924,-0.016066464451794122
925,-0.015076037569506137
926,-0.014526345561766718
927,-0.014184058200873621
928,-0.01384177083998052
929,-0.013499483479087424
930,-0.013157196118194325
931,-0.012814908757301229
932,-0.012341353324813458
933,-0.01178734326779996
934,-0.011233333210786463
935,-0.010679323153772966
936,-0.010125313096759467
937,-0.00957130303974597
938,-0.008939272848920191
939,-0.00822922252428213
940,-0.007519172199644067
941,-0.006809121875006006
942,-0.006099071550367944
943,-0.005389021225729883
944,-0.004810949371307779
945,-0.004400850115342468
946,-0.003990750859377156
947,-0.0035806516034118446
948,-0.0031705523474465334
949,-0.0027604530914812214
950,-0.002572440909403336
951,-0.002856363759336369
952,-0.003140286609269402
953,-0.003424209459202434
954,-0.003708132309135467
955,-0.003992055159068499
956,-0.004146480740979963
957,-0.003932337175445408
958,-0.003718193609910854
959,-0.0035040500443762994
960,-0.0032899064788417445
961,-0.0030757629133071895
962,-0.002907265353987473
963,-0.003019164689987777
964,-0.0031310640259880804
965,-0.0032429633619883843
966,-0.003354862697988688
967,-0.0034667620339889917
968,-0.003570929060085737
969,-0.003586174522291472
970,-0.003601419984497207
971,-0.003616665446702942
972,-0.003631910908908677
973,-0.003647156371114412
974,-0.0036624018333201473
975,-0.0035690735636855573
976,-0.003471221388557625
977,-0.003373369213429692
978,-0.0032755170383017593
979,-0.003177664863173827
980,-0.003079812688045894
981,-0.0030557755733492124
982,-0.0030399401320337725
983,-0.0030241046907183325
984,-0.0030082692494028925
985,-0.002992433808087452
986,-0.0029765983667720125
987,-0.0029153013978623506
988,-0.0028411819468107274
989,-0.0027670624957591037
990,-0.0026929430447074805
991,-0.002618823593655857
992,-0.0025447041426042336
993,-0.0025181719712172018
994,-0.002510145964144176
995,-0.0025021199570711503
996,-0.0024940939499981246
997,-0.0024860679429250985
998,-0.0024780419358520728
999,-0.0024678117899638403
1000,-0.0024561122181988044
1001,-0.002444412646433768
1002,-0.0024327130746687317
1003,-0.002421013502903696
1004,-0.00240931393113866
1005,-0.002416977679960512
1006,-0.002441136109282293
1007,-0.002465294538604074
1008,-0.0024894529679258546
1009,-0.0025136113972476356
1010,-0.0025377698265694167
1011,-0.0025003817144126713
1012,-0.0023963181823208604
1013,-0.0022922546502290495
1014,-0.0021881911181372386
1015,-0.0020841275860454278
1016,-0.001980064053953617
1017,-0.0018935380919501894
1018,-0.0018381900323261248
1019,-0.00178284197270206
1020,-0.0017274939130779952
1021,-0.0016721458534539302
1022,-0.0016167977938298657
1023,-0.0015663101310383338
1024,-0.001527163394189382
1025,-0.0014880166573404301
1026,-0.0014488699204914782
1027,-0.0014097231836425264
1028,-0.0013705764467935744
1029,-0.001333141657482418
1030,-0.0013035057402878813
1031,-0.001273869823093345
1032,-0.0012442339058988082
1033,-0.0012145979887042714
1034,-0.0011849620715097349
1035,-0.0011607379085829097
1036,-0.0011761999436192547
1037,-0.0011916619786556002
1038,-0.0012071240136919458
1039,-0.0012225860487282913
1040,-0.0012380480837646366
1041,-0.0010709802909960237
1042,-0.0012090265849438986
1043,-0.0011645430510868148
1044,-0.0011200595172297313
1045,-0.0010755759833726477
1046,-0.0010310924495155643
1047,-0.0009866089156584806
1048,-0.0009423159183507197
1049,-0.0008980350829503622
1050,-0.0008537542475500048
1051,-0.0008094734121496472
1052,-0.0007651925767492899
1053,-0.0007209117413489324
1054,-0.0006699910075899307
1055,-0.0006176127351668359
1056,-0.000565234462743741
1057,-0.0005128561903206461
1058,-0.00046047791789755114
1059,-0.00040809964547445626
1060,-0.0003854969118647349
1061,-0.0003722969799855531
1062,-0.0003590970481063713
1063,-0.00034589711622718956
1064,-0.0003326971843480077
1065,-0.0003194972524688259
1066,-0.0003157767541872518
1067,-0.0003173884373043298
1068,-0.00031900012042140776
1069,-0.0003206118035384858
1070,-0.0003222234866555638
1071,-0.00032383516977264176
1072,-0.0003107559944829092
1073,-0.00028703861138134506
1074,-0.000263321228279781
1075,-0.0002396038451782169
1100,-0.02174251048132728
1101,-0.018584880487579124
1102,-0.015914765147251327
1103,-0.015804101737378864
1104,-0.015693438327506404
1105,-0.01558277491763394
1106,-0.015472111507761479
1107,-0.015361448097889018
1108,-0.015229139298329804
1109,-0.014577341146288081
1110,-0.013925542994246358
1111,-0.013273744842204635
1112,-0.012621946690162911
1113,-0.01197014853812119
1114,-0.011318350386079467
1115,-0.010541949011634558
1116,-0.009763004714283464
1117,-0.00898406041693237
1118,-0.008205116119581276
1119,-0.007426171822230183
1120,-0.006647227524879088
1121,-0.00629300960749038
1122,-0.006007933193816406
1123,-0.005722856780142431
1124,-0.005437780366468455
1125,-0.00515270395279448
1126,-0.004867627539120506
1127,-0.004609827977447851
1128,-0.004358847628775528
1129,-0.004107867280103205
1130,-0.0038568869314308816
1131,-0.0036059065827585587
1132,-0.003354926234086235
1133,-0.0034006617333767297
1134,-0.003586028219943805
1135,-0.0037713947065108793
1136,-0.003956761193077954
1137,-0.004142127679645028
1138,-0.004327494166212103
1139,-0.004306507599796182
1140,-0.004159046581551914
1141,-0.004011585563307647
1142,-0.00386412454506338
1143,-0.003716663526819112
1144,-0.003569202508574845
1145,-0.003505195059104839
1146,-0.0035246411784090946
1147,-0.0035440872977133497
1148,-0.003563533417017605
1149,-0.0035829795363218606
1150,-0.0036024256556261157
1151,-0.00354489327128805
1152,-0.0033893882459506883
1153,-0.0032338832206133265
1154,-0.0030783781952759648
1155,-0.0029228731699386034
1156,-0.0027673681446012417
1157,-0.0026822987805136624
1158,-0.0027121507584651483
1159,-0.002742002736416635
1160,-0.0027718547143681213
1161,-0.0028017066923196076
1162,-0.002831558670271094
1163,-0.0028418927733277278
1164,-0.002796676001683624
1165,-0.0027514592300395204
1166,-0.002706242458395417
1167,-0.0026610256867513134
1168,-0.00261580891510721
1169,-0.0025651597820068065
1170,-0.0024927812030812115
1171,-0.0024204026241556164
1172,-0.002348024045230021
1173,-0.002275645466304426
1174,-0.0022032668873788307
1175,-0.0021431659816500545
1176,-0.002224258317684834
1177,-0.0023053506537196143
1178,-0.0023864429897543942
1179,-0.0024675353257891737
1180,-0.0025486276618239536
1181,-0.002627598034980506
1182,-0.002602592227103818
1183,-0.00257758641922713
1184,-0.002552580611350442
1185,-0.002527574803473754
1186,-0.002502568995597066
1187,-0.002477563187720378
1188,-0.002412546257815443
1189,-0.0023430836476851504
1190,-0.002273621037554859
1191,-0.0022041584274245666
1192,-0.0021346958172942746
1193,-0.002065233207163983
1194,-0.002030721812599854
1195,-0.002002867792429284
1196,-0.001975013772258714
1197,-0.0019471597520881439
1198,-0.0019193057319175735
1199,-0.0018914517117470035
1200,-0.001869263837138829
1201,-0.0018492794635826997
1202,-0.0018292950900265705
1203,-0.0018093107164704409
1204,-0.0017893263429143115
1205,-0.001769341969358182
1206,-0.0017040512300104788
1207,-0.0016154208476792228
1208,-0.0015267904653479664
1209,-0.0014381600830167102
1210,-0.001349529700685454
1211,-0.0012608993183541976
1212,-0.0011986330742495544
1213,-0.001158825170115733
1214,-0.0011190172659819113
1215,-0.00107920936184809
1216,-0.0010394014577142683
1217,-0.000999593553580447
1218,-0.0009912450579712127
1219,-0.0010169775882636117
1220,-0.0010427101185560106
1221,-0.0010684426488484099
1222,-0.001094175179140809
1223,-0.0011199077094332082
1224,-0.001105708853452501
1225,-0.0010363666545232346
1226,-0.0009670244555939683
1227,-0.000897682256664702
1228,-0.0008283400577354357
1229,-0.0007589978588061694
1230,-0.000704463007488842
1231,-0.0006844786339327128
1232,-0.0006644942603765835
1233,-0.0006445098868204542
1234,-0.000624525513264325
1235,-0.0006045411397081959
1236,-0.0005846685155947368
1237,-0.0005651497647164
1238,-0.0005456310138380633
1239,-0.0005261122629597265
1240,-0.0005065935120813896
1241,-0.00048707476120305284
1242,-0.0004685112788268543
1243,-0.00045695309879966177
1244,-0.0004453949187724693
1245,-0.0004338367387452767
1246,-0.0004222785587180842
1247,-0.0004107203786908917
1248,-0.0003983805439620493
1249,-0.00037379478557401295
1250,-0.0003492090271859767
1251,-0.00032462326879794035
1252,-0.0003000375104099041
1253,-0.00027545175202186775
1254,-0.00025086599363383143
1255,-0.0002277663474098621
1280,-0.017726713835910967
1281,-0.017094206754787268
